model,gene,variable,statistic,estimate,pval,FDR,hgnc_symbol
lme,ENSG00000163867,median_cv_coverage,seeContrasts,seeContrasts,7.209260574562045e-5,3.268102250201153e-4,ZMYM6
lme,ENSG00000163870,Treatment,seeContrasts,seeContrasts,3.567382614837595e-11,3.002452658953525e-10,TPRA1
lme,ENSG00000163870,median_cv_coverage,seeContrasts,seeContrasts,1.8592609347882178e-11,3.0871882765841527e-10,TPRA1
lme,ENSG00000163872,Treatment,seeContrasts,seeContrasts,0.013898498854383143,0.029124413288983356,YEATS2
lme,ENSG00000163872,median_cv_coverage,seeContrasts,seeContrasts,0.4405056746241901,0.5831979830417805,YEATS2
lme,ENSG00000163873,Treatment,seeContrasts,seeContrasts,0.4168814135815556,0.5091007901337871,GRIK3
lme,ENSG00000163873,median_cv_coverage,seeContrasts,seeContrasts,0.15724714525476458,0.26760782492431157,GRIK3
lme,ENSG00000163874,Treatment,seeContrasts,seeContrasts,4.736675450829954e-27,1.8068656210156375e-25,ZC3H12A
lme,ENSG00000163874,median_cv_coverage,seeContrasts,seeContrasts,0.7151083335557573,0.809336767119988,ZC3H12A
lme,ENSG00000163875,Treatment,seeContrasts,seeContrasts,4.717828666925976e-7,2.3069935630123423e-6,MEAF6
lme,ENSG00000163875,median_cv_coverage,seeContrasts,seeContrasts,0.7810067650103009,0.8576786062146259,MEAF6
lme,ENSG00000163877,Treatment,seeContrasts,seeContrasts,0.3990870867675239,0.49196204969087126,SNIP1
lme,ENSG00000163877,median_cv_coverage,seeContrasts,seeContrasts,0.08642911896626747,0.165602023054254,SNIP1
lme,ENSG00000163879,Treatment,seeContrasts,seeContrasts,1.1814471039502948e-4,3.927540038147824e-4,DNALI1
lme,ENSG00000163879,median_cv_coverage,seeContrasts,seeContrasts,0.6214965813717102,0.7370570431581148,DNALI1
lme,ENSG00000163882,Treatment,seeContrasts,seeContrasts,0.6709844404856313,0.7378231366517999,POLR2H
lme,ENSG00000163882,median_cv_coverage,seeContrasts,seeContrasts,0.037003610877382256,0.08130061301471266,POLR2H
lme,ENSG00000163884,Treatment,seeContrasts,seeContrasts,0.22795730471371675,0.31439536809784974,KLF15
lme,ENSG00000163884,median_cv_coverage,seeContrasts,seeContrasts,0.059224769181193335,0.12048707038818804,KLF15
lme,ENSG00000163885,Treatment,seeContrasts,seeContrasts,2.1605196732737492e-4,6.812167778546189e-4,CFAP100
lme,ENSG00000163885,median_cv_coverage,seeContrasts,seeContrasts,0.0198936162604924,0.04768652107529425,CFAP100
lme,ENSG00000163898,Treatment,seeContrasts,seeContrasts,6.948314123800158e-8,3.824457881221076e-7,LIPH
lme,ENSG00000163898,median_cv_coverage,seeContrasts,seeContrasts,0.951675633469659,0.9717121960075658,LIPH
lme,ENSG00000163900,Treatment,seeContrasts,seeContrasts,0.22800788958914428,0.31442752489766085,TMEM41A
lme,ENSG00000163900,median_cv_coverage,seeContrasts,seeContrasts,0.002707544697666321,0.00835154421287147,TMEM41A
lme,ENSG00000163902,Treatment,seeContrasts,seeContrasts,1.536529031316213e-9,1.065920946408504e-8,RPN1
lme,ENSG00000163902,median_cv_coverage,seeContrasts,seeContrasts,3.3001918926721735e-5,1.6112999520176874e-4,RPN1
lme,ENSG00000163904,Treatment,seeContrasts,seeContrasts,3.3817706976183147e-18,6.051049098651804e-17,SENP2
lme,ENSG00000163904,median_cv_coverage,seeContrasts,seeContrasts,2.1170703022356752e-4,8.569017124087249e-4,SENP2
lme,ENSG00000163909,Treatment,seeContrasts,seeContrasts,0.011750649426397376,0.025174084905818597,HEYL
lme,ENSG00000163909,median_cv_coverage,seeContrasts,seeContrasts,0.06413607111730492,0.12899386562940565,HEYL
lme,ENSG00000163913,Treatment,seeContrasts,seeContrasts,0.029970822337302184,0.05682988090588459,IFT122
lme,ENSG00000163913,median_cv_coverage,seeContrasts,seeContrasts,0.010210068195452058,0.026849322993065944,IFT122
lme,ENSG00000163918,Treatment,seeContrasts,seeContrasts,2.8055552345850174e-5,1.0417359270901931e-4,RFC4
lme,ENSG00000163918,median_cv_coverage,seeContrasts,seeContrasts,0.024655432622538383,0.05752032972712023,RFC4
lme,ENSG00000163923,Treatment,seeContrasts,seeContrasts,5.454334001215935e-4,0.0015907974139593305,RPL39L
lme,ENSG00000163923,median_cv_coverage,seeContrasts,seeContrasts,0.015821863183412974,0.03928791408968938,RPL39L
lme,ENSG00000163930,Treatment,seeContrasts,seeContrasts,1.31338034862448e-4,4.3272454858263467e-4,BAP1
lme,ENSG00000163930,median_cv_coverage,seeContrasts,seeContrasts,0.0011488216165944614,0.003910615333868628,BAP1
lme,ENSG00000163931,Treatment,seeContrasts,seeContrasts,5.374903276634681e-16,7.730432768664364e-15,TKT
lme,ENSG00000163931,median_cv_coverage,seeContrasts,seeContrasts,2.510628840753735e-8,2.3472065267046515e-7,TKT
lme,ENSG00000163932,Treatment,seeContrasts,seeContrasts,2.652941544837645e-12,2.5400872322945312e-11,PRKCD
lme,ENSG00000163932,median_cv_coverage,seeContrasts,seeContrasts,6.051078491814553e-13,1.3221772743034905e-11,PRKCD
lme,ENSG00000163933,Treatment,seeContrasts,seeContrasts,0.014473648235360612,0.030135120743439957,RFT1
lme,ENSG00000163933,median_cv_coverage,seeContrasts,seeContrasts,0.49900698126437315,0.6364419540548736,RFT1
lme,ENSG00000163935,Treatment,seeContrasts,seeContrasts,0.04938487505402873,0.08731412776308047,SFMBT1
lme,ENSG00000163935,median_cv_coverage,seeContrasts,seeContrasts,0.8770562414042562,0.9239905710323533,SFMBT1
lme,ENSG00000163938,Treatment,seeContrasts,seeContrasts,1.1407121668760143e-8,7.005910594014193e-8,GNL3
lme,ENSG00000163938,median_cv_coverage,seeContrasts,seeContrasts,0.712131778981736,0.8074761857163804,GNL3
lme,ENSG00000163939,Treatment,seeContrasts,seeContrasts,9.47762558625106e-9,5.883632162290719e-8,PBRM1
lme,ENSG00000163939,median_cv_coverage,seeContrasts,seeContrasts,6.711853011378462e-5,3.0750416432026844e-4,PBRM1
lme,ENSG00000163945,Treatment,seeContrasts,seeContrasts,2.217305680230699e-5,8.387795827688403e-5,UVSSA
lme,ENSG00000163945,median_cv_coverage,seeContrasts,seeContrasts,0.6694048608354256,0.7748686807980536,UVSSA
lme,ENSG00000163946,Treatment,seeContrasts,seeContrasts,0.07720319035183695,0.1274329302611467,TASOR
lme,ENSG00000163946,median_cv_coverage,seeContrasts,seeContrasts,5.971853829349169e-8,5.154328750051938e-7,TASOR
lme,ENSG00000163947,Treatment,seeContrasts,seeContrasts,0.02869985683031587,0.05473073378242226,ARHGEF3
lme,ENSG00000163947,median_cv_coverage,seeContrasts,seeContrasts,0.47543595446584036,0.6152586826950962,ARHGEF3
lme,ENSG00000163950,Treatment,seeContrasts,seeContrasts,0.018861437862088992,0.03808923347368917,SLBP
lme,ENSG00000163950,median_cv_coverage,seeContrasts,seeContrasts,0.5162256726998619,0.6518717664682685,SLBP
lme,ENSG00000163956,Treatment,seeContrasts,seeContrasts,5.285758867812804e-9,3.422082470911611e-8,LRPAP1
lme,ENSG00000163956,median_cv_coverage,seeContrasts,seeContrasts,6.720080469675395e-4,0.0024135543018994473,LRPAP1
lme,ENSG00000163959,Treatment,seeContrasts,seeContrasts,9.929065949749656e-25,3.223299021687098e-23,SLC51A
lme,ENSG00000163959,median_cv_coverage,seeContrasts,seeContrasts,0.13688806633718778,0.23925705650210372,SLC51A
lme,ENSG00000163960,Treatment,seeContrasts,seeContrasts,3.2479575462808674e-10,2.4267384071719e-9,UBXN7
lme,ENSG00000163960,median_cv_coverage,seeContrasts,seeContrasts,1.999121476043963e-9,2.281206981307842e-8,UBXN7
lme,ENSG00000163961,Treatment,seeContrasts,seeContrasts,0.8225658719702189,0.8629834669192898,RNF168
lme,ENSG00000163961,median_cv_coverage,seeContrasts,seeContrasts,0.44281398576141945,0.5855230317129593,RNF168
lme,ENSG00000163964,Treatment,seeContrasts,seeContrasts,9.424996486909208e-7,4.41080962392659e-6,PIGX
lme,ENSG00000163964,median_cv_coverage,seeContrasts,seeContrasts,0.6303570037482422,0.7443462889632017,PIGX
lme,ENSG00000163975,Treatment,seeContrasts,seeContrasts,0.3128257125838775,0.4059155404251357,MELTF
lme,ENSG00000163975,median_cv_coverage,seeContrasts,seeContrasts,0.009308116387727522,0.024798068561580264,MELTF
lme,ENSG00000163993,Treatment,seeContrasts,seeContrasts,1.022394565160252e-26,3.7733713104417933e-25,S100P
lme,ENSG00000163993,median_cv_coverage,seeContrasts,seeContrasts,0.24744925081626276,0.3807850665313236,S100P
lme,ENSG00000163995,Treatment,seeContrasts,seeContrasts,0.01683139290259924,0.03448441098681686,ABLIM2
lme,ENSG00000163995,median_cv_coverage,seeContrasts,seeContrasts,0.04976773570698838,0.10455036607119178,ABLIM2
lme,ENSG00000164002,Treatment,seeContrasts,seeContrasts,0.004461873222850605,0.010679358615089464,EXO5
lme,ENSG00000164002,median_cv_coverage,seeContrasts,seeContrasts,0.4439685262306666,0.5866595237374327,EXO5
lme,ENSG00000164007,Treatment,seeContrasts,seeContrasts,8.103161674422939e-4,0.0022829789719278374,CLDN19
lme,ENSG00000164007,median_cv_coverage,seeContrasts,seeContrasts,0.8169705864389989,0.8834501100261832,CLDN19
lme,ENSG00000164008,Treatment,seeContrasts,seeContrasts,0.011761403539948609,0.025193730960135,C1orf50
lme,ENSG00000164008,median_cv_coverage,seeContrasts,seeContrasts,0.004718447598921121,0.01367395626817968,C1orf50
lme,ENSG00000164010,Treatment,seeContrasts,seeContrasts,0.6751404976672793,0.7416255773044188,ERMAP
lme,ENSG00000164010,median_cv_coverage,seeContrasts,seeContrasts,0.8991694175543249,0.9381534779638362,ERMAP
lme,ENSG00000164011,Treatment,seeContrasts,seeContrasts,0.09085839450108818,0.14659544389175472,ZNF691
lme,ENSG00000164011,median_cv_coverage,seeContrasts,seeContrasts,0.9464117444668414,0.9698235920398148,ZNF691
lme,ENSG00000164022,Treatment,seeContrasts,seeContrasts,0.24555274396296298,0.333647176750564,AIMP1
lme,ENSG00000164022,median_cv_coverage,seeContrasts,seeContrasts,3.272939197304874e-17,1.38833716830743e-15,AIMP1
lme,ENSG00000164023,Treatment,seeContrasts,seeContrasts,3.2777504427765405e-6,1.4202990000884345e-5,SGMS2
lme,ENSG00000164023,median_cv_coverage,seeContrasts,seeContrasts,5.785981383998474e-6,3.34317493190206e-5,SGMS2
lme,ENSG00000164024,Treatment,seeContrasts,seeContrasts,0.002784461670095485,0.006981783068444022,METAP1
lme,ENSG00000164024,median_cv_coverage,seeContrasts,seeContrasts,4.081727020836481e-9,4.3693157281592126e-8,METAP1
lme,ENSG00000164031,Treatment,seeContrasts,seeContrasts,0.37273540518464265,0.46666027571406427,DNAJB14
lme,ENSG00000164031,median_cv_coverage,seeContrasts,seeContrasts,0.0021064693196774886,0.006681477062434658,DNAJB14
lme,ENSG00000164032,Treatment,seeContrasts,seeContrasts,0.008059416570708619,0.018043791610170584,H2AZ1
lme,ENSG00000164032,median_cv_coverage,seeContrasts,seeContrasts,7.85046068117808e-7,5.438905838654169e-6,H2AZ1
lme,ENSG00000164035,Treatment,seeContrasts,seeContrasts,0.03821115995340127,0.06994533042333187,EMCN
lme,ENSG00000164035,median_cv_coverage,seeContrasts,seeContrasts,0.6008471205179305,0.7196502632391176,EMCN
lme,ENSG00000164037,Treatment,seeContrasts,seeContrasts,0.03486703257134494,0.06470250666266729,SLC9B1
lme,ENSG00000164037,median_cv_coverage,seeContrasts,seeContrasts,0.41204496145158037,0.5559286854800923,SLC9B1
lme,ENSG00000164038,Treatment,seeContrasts,seeContrasts,1.532851017718153e-5,5.957259012666176e-5,SLC9B2
lme,ENSG00000164038,median_cv_coverage,seeContrasts,seeContrasts,0.39557496800190906,0.5400747589053615,SLC9B2
lme,ENSG00000164039,Treatment,seeContrasts,seeContrasts,5.004973787263804e-7,2.436918213468177e-6,BDH2
lme,ENSG00000164039,median_cv_coverage,seeContrasts,seeContrasts,0.13165825574186446,0.23231146689804083,BDH2
lme,ENSG00000164040,Treatment,seeContrasts,seeContrasts,0.042138324461609755,0.07616980991032118,PGRMC2
lme,ENSG00000164040,median_cv_coverage,seeContrasts,seeContrasts,0.022786796934405405,0.05373103747933395,PGRMC2
lme,ENSG00000164045,Treatment,seeContrasts,seeContrasts,0.8823781188975084,0.9103637785252734,CDC25A
lme,ENSG00000164045,median_cv_coverage,seeContrasts,seeContrasts,0.14064644385499053,0.2447771315537565,CDC25A
lme,ENSG00000164047,Treatment,seeContrasts,seeContrasts,2.3534159564558035e-4,7.363451538029596e-4,CAMP
lme,ENSG00000164047,median_cv_coverage,seeContrasts,seeContrasts,0.14640182360127613,0.25252806419708296,CAMP
lme,ENSG00000164048,Treatment,seeContrasts,seeContrasts,0.10442749206266165,0.16479445597626577,ZNF589
lme,ENSG00000164048,median_cv_coverage,seeContrasts,seeContrasts,0.2635938096434817,0.3993320695237013,ZNF589
lme,ENSG00000164049,Treatment,seeContrasts,seeContrasts,0.04165083463984425,0.07542575439617515,FBXW12
lme,ENSG00000164049,median_cv_coverage,seeContrasts,seeContrasts,0.9434609067132669,0.967672489721319,FBXW12
lme,ENSG00000164050,Treatment,seeContrasts,seeContrasts,0.8562737076988891,0.8894309695942425,PLXNB1
lme,ENSG00000164050,median_cv_coverage,seeContrasts,seeContrasts,0.007930604710030117,0.0215423717763745,PLXNB1
lme,ENSG00000164051,Treatment,seeContrasts,seeContrasts,0.010675028839165884,0.023121961294200938,CCDC51
lme,ENSG00000164051,median_cv_coverage,seeContrasts,seeContrasts,3.931734732562288e-8,3.5175536777766206e-7,CCDC51
lme,ENSG00000164054,Treatment,seeContrasts,seeContrasts,2.57e-322,5.8382e-319,SHISA5
lme,ENSG00000164054,median_cv_coverage,seeContrasts,seeContrasts,0.07506925796742714,0.14724126837088328,SHISA5
lme,ENSG00000164056,Treatment,seeContrasts,seeContrasts,0.14836658487972948,0.22083533879309972,SPRY1
lme,ENSG00000164056,median_cv_coverage,seeContrasts,seeContrasts,0.5339778694197832,0.6657250543820433,SPRY1
lme,ENSG00000164061,Treatment,seeContrasts,seeContrasts,0.8004103691771732,0.8449314248012483,BSN
lme,ENSG00000164061,median_cv_coverage,seeContrasts,seeContrasts,0.8104075739884861,0.8788623724730602,BSN
lme,ENSG00000164062,Treatment,seeContrasts,seeContrasts,6.266629023051974e-6,2.5911949017335e-5,APEH
lme,ENSG00000164062,median_cv_coverage,seeContrasts,seeContrasts,2.4869307573588103e-6,1.553184434915846e-5,APEH
lme,ENSG00000164066,Treatment,seeContrasts,seeContrasts,0.007839902364686971,0.017606851181007434,INTU
lme,ENSG00000164066,median_cv_coverage,seeContrasts,seeContrasts,0.0028050353948192858,0.008607194835144749,INTU
lme,ENSG00000164068,Treatment,seeContrasts,seeContrasts,0.020612437928564074,0.04117569385026607,RNF123
lme,ENSG00000164068,median_cv_coverage,seeContrasts,seeContrasts,1.079977080533542e-16,4.1900476634261104e-15,RNF123
lme,ENSG00000164070,Treatment,seeContrasts,seeContrasts,1.0011806447845718e-11,8.993176094588846e-11,HSPA4L
lme,ENSG00000164070,median_cv_coverage,seeContrasts,seeContrasts,5.732390283503385e-5,2.659233952746817e-4,HSPA4L
lme,ENSG00000164073,Treatment,seeContrasts,seeContrasts,1.312330784902781e-7,6.94914973217328e-7,MFSD8
lme,ENSG00000164073,median_cv_coverage,seeContrasts,seeContrasts,1.9970903553745157e-5,1.0224562691645452e-4,MFSD8
lme,ENSG00000164074,Treatment,seeContrasts,seeContrasts,0.40696248216725694,0.4995795804780488,ABHD18
lme,ENSG00000164074,median_cv_coverage,seeContrasts,seeContrasts,0.00908133130926707,0.024266208153285954,ABHD18
lme,ENSG00000164077,Treatment,seeContrasts,seeContrasts,0.21078737342606013,0.29495027701340065,MON1A
lme,ENSG00000164077,median_cv_coverage,seeContrasts,seeContrasts,2.5621738670898337e-5,1.2832651040238662e-4,MON1A
lme,ENSG00000164078,Treatment,seeContrasts,seeContrasts,3.1065360962739683e-15,4.1214069794353644e-14,MST1R
lme,ENSG00000164078,median_cv_coverage,seeContrasts,seeContrasts,0.036798055470287416,0.08092591180949929,MST1R
lme,ENSG00000164080,Treatment,seeContrasts,seeContrasts,0.013388594681174565,0.028226955015698316,RAD54L2
lme,ENSG00000164080,median_cv_coverage,seeContrasts,seeContrasts,4.747734944861393e-4,0.0017596043748348133,RAD54L2
lme,ENSG00000164081,Treatment,seeContrasts,seeContrasts,1.586576543992841e-4,5.151596873911844e-4,TEX264
lme,ENSG00000164081,median_cv_coverage,seeContrasts,seeContrasts,8.804973766664772e-10,1.0865843111430298e-8,TEX264
lme,ENSG00000164086,Treatment,seeContrasts,seeContrasts,0.7207031000237375,0.7796670438028831,DUSP7
lme,ENSG00000164086,median_cv_coverage,seeContrasts,seeContrasts,0.39178988630484296,0.5361033738882699,DUSP7
lme,ENSG00000164087,Treatment,seeContrasts,seeContrasts,0.013285469905753916,0.028031830453750836,POC1A
lme,ENSG00000164087,median_cv_coverage,seeContrasts,seeContrasts,0.0010972410299676378,0.003755931367268176,POC1A
lme,ENSG00000164088,Treatment,seeContrasts,seeContrasts,1.3355315162945353e-4,4.391132664261507e-4,PPM1M
lme,ENSG00000164088,median_cv_coverage,seeContrasts,seeContrasts,0.009929098001979697,0.026253683829370184,PPM1M
lme,ENSG00000164091,Treatment,seeContrasts,seeContrasts,0.7864920937923316,0.8341598703796919,WDR82
lme,ENSG00000164091,median_cv_coverage,seeContrasts,seeContrasts,0.6179487663814752,0.7340535454282822,WDR82
lme,ENSG00000164096,Treatment,seeContrasts,seeContrasts,2.2867314622010365e-19,4.575476398645521e-18,C4orf3
lme,ENSG00000164096,median_cv_coverage,seeContrasts,seeContrasts,1.0572011781150026e-11,1.861871513114126e-10,C4orf3
lme,ENSG00000164099,Treatment,seeContrasts,seeContrasts,1.1738986775345974e-19,2.4377553868854883e-18,PRSS12
lme,ENSG00000164099,median_cv_coverage,seeContrasts,seeContrasts,0.7924334149648095,0.8662861106285431,PRSS12
lme,ENSG00000164100,Treatment,seeContrasts,seeContrasts,0.19386793140925895,0.27541816423390925,NDST3
lme,ENSG00000164100,median_cv_coverage,seeContrasts,seeContrasts,0.7221443533401256,0.8144027102858119,NDST3
lme,ENSG00000164104,Treatment,seeContrasts,seeContrasts,0.01960137884885703,0.03940838389140151,HMGB2
lme,ENSG00000164104,median_cv_coverage,seeContrasts,seeContrasts,0.7405533432472547,0.8280600331107888,HMGB2
lme,ENSG00000164105,Treatment,seeContrasts,seeContrasts,0.81124056693921,0.8541752524503504,SAP30
lme,ENSG00000164105,median_cv_coverage,seeContrasts,seeContrasts,2.5121003626743214e-18,1.260567207225881e-16,SAP30
lme,ENSG00000164106,Treatment,seeContrasts,seeContrasts,0.6452783700750037,0.7158908517773108,SCRG1
lme,ENSG00000164106,median_cv_coverage,seeContrasts,seeContrasts,0.5343367843666728,0.6659637411988296,SCRG1
lme,ENSG00000164109,Treatment,seeContrasts,seeContrasts,0.26463009007410626,0.3538262455080111,MAD2L1
lme,ENSG00000164109,median_cv_coverage,seeContrasts,seeContrasts,0.29241785465349346,0.4319090037657495,MAD2L1
lme,ENSG00000164111,Treatment,seeContrasts,seeContrasts,1.5236248664015894e-79,2.9921358950432198e-77,ANXA5
lme,ENSG00000164111,median_cv_coverage,seeContrasts,seeContrasts,0.0021390278298802213,0.006769899659750235,ANXA5
lme,ENSG00000164114,Treatment,seeContrasts,seeContrasts,1.1512268609500413e-4,3.8358956173297675e-4,MAP9
lme,ENSG00000164114,median_cv_coverage,seeContrasts,seeContrasts,0.0028566311453248902,0.00875200917347516,MAP9
lme,ENSG00000164116,Treatment,seeContrasts,seeContrasts,0.45438989099609217,0.5455902774814945,GUCY1A1
lme,ENSG00000164116,median_cv_coverage,seeContrasts,seeContrasts,0.1859740974533624,0.3053598023936005,GUCY1A1
lme,ENSG00000164117,Treatment,seeContrasts,seeContrasts,7.782312465397402e-5,2.665085993263218e-4,FBXO8
lme,ENSG00000164117,median_cv_coverage,seeContrasts,seeContrasts,1.4303500586885093e-10,2.070298306056244e-9,FBXO8
lme,ENSG00000164118,Treatment,seeContrasts,seeContrasts,2.8805522530259184e-5,1.0678383754109365e-4,CEP44
lme,ENSG00000164118,median_cv_coverage,seeContrasts,seeContrasts,0.14674403138625672,0.2530085960612601,CEP44
lme,ENSG00000164120,Treatment,seeContrasts,seeContrasts,0.48808678245608045,0.5758879359571767,HPGD
lme,ENSG00000164120,median_cv_coverage,seeContrasts,seeContrasts,0.12331103324854842,0.22074145913624352,HPGD
lme,ENSG00000164122,Treatment,seeContrasts,seeContrasts,0.9996272713560005,0.9997529711071926,ASB5
lme,ENSG00000164122,median_cv_coverage,seeContrasts,seeContrasts,0.40480113696069914,0.5486215971401415,ASB5
lme,ENSG00000164124,Treatment,seeContrasts,seeContrasts,0.0012194907151183093,0.0033001767276942748,TMEM144
